step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER
275.0,CASH_OUT,196527.3,C1966055819,9112.0,0.0,C606508445,0.0,196527.3,0.0,0,1,0,0,0
212.0,CASH_IN,114979.18,C505226476,75344.75,190323.93,C1629641694,145758.86,30779.69,0.0,1,0,0,0,0
353.0,PAYMENT,20999.65,C1176737642,0.0,0.0,M630164555,0.0,0.0,0.0,0,0,0,1,0
229.0,PAYMENT,1267.77,C1037989323,418018.47,416750.69,M1566794329,0.0,0.0,0.0,0,0,0,1,0
137.0,PAYMENT,19449.64,C1853892779,149243.0,129793.36,M1881339835,0.0,0.0,0.0,0,0,0,1,0
570.0,CASH_OUT,148896.87,C2068032276,194368.0,45471.13,C1886128224,2278895.18,2427792.05,0.0,0,1,0,0,0
236.0,PAYMENT,21905.22,C159900589,41078.0,19172.78,M250247414,0.0,0.0,0.0,0,0,0,1,0
250.0,PAYMENT,14174.02,C1958891461,124738.35,110564.33,M1955345272,0.0,0.0,0.0,0,0,0,1,0
157.0,CASH_OUT,169106.3,C35727412,0.0,0.0,C713281021,261383.03,430489.33,0.0,0,1,0,0,0
44.0,PAYMENT,9021.7,C1877048165,0.0,0.0,M828308395,0.0,0.0,0.0,0,0,0,1,0
157.0,CASH_OUT,20534.66,C760461112,0.0,0.0,C836033127,315980.58,336515.24,0.0,0,1,0,0,0
12.0,CASH_IN,76077.73,C1211129145,2747814.73,2823892.46,C1065251495,316079.85,240002.12,0.0,1,0,0,0,0
18.0,CASH_OUT,76243.62,C193799443,0.0,0.0,C1533171902,1149986.3,1226229.92,0.0,0,1,0,0,0
20.0,CASH_OUT,332291.43,C564673602,0.0,0.0,C1802625033,4524423.73,4856715.16,0.0,0,1,0,0,0
154.0,PAYMENT,9934.25,C395329433,63504.55,53570.3,M1603314557,0.0,0.0,0.0,0,0,0,1,0
226.0,CASH_IN,103285.48,C1467739894,1463906.25,1567191.73,C1282099430,609707.89,506422.4,0.0,1,0,0,0,0
400.0,PAYMENT,8648.43,C2111006489,5087.0,0.0,M1868529136,0.0,0.0,0.0,0,0,0,1,0
10.0,CASH_IN,234896.73,C258342147,4916446.46,5151343.19,C1010788641,396435.37,181547.69,0.0,1,0,0,0,0
637.0,CASH_IN,137480.85,C730575148,2960748.54,3098229.39,C189679822,1492045.43,1354564.58,0.0,1,0,0,0,0
10.0,CASH_OUT,255524.61,C1468707891,43128.0,0.0,C2109641245,0.0,255524.61,0.0,0,1,0,0,0
139.0,CASH_OUT,251350.24,C351762092,0.0,0.0,C262911569,4901704.8,5319238.55,0.0,0,1,0,0,0
300.0,PAYMENT,27432.5,C10376036,64209.0,36776.5,M1541762161,0.0,0.0,0.0,0,0,0,1,0
416.0,PAYMENT,67138.61,C1220284831,0.0,0.0,M1214126086,0.0,0.0,0.0,0,0,0,1,0
130.0,PAYMENT,16157.92,C1952980610,66243.0,50085.08,M1076011063,0.0,0.0,0.0,0,0,0,1,0
203.0,CASH_IN,158631.8,C1615407154,26687.0,185318.8,C601187796,679420.41,520788.61,0.0,1,0,0,0,0
275.0,CASH_OUT,98278.31,C1848909010,0.0,0.0,C1256545087,284860.83,383139.14,0.0,0,1,0,0,0
164.0,CASH_OUT,5550.77,C1833437848,102034.0,96483.23,C530246643,0.0,5550.77,0.0,0,1,0,0,0
256.0,PAYMENT,227.85,C1262530970,145406.69,145178.84,M186302908,0.0,0.0,0.0,0,0,0,1,0
138.0,PAYMENT,8597.51,C2124791502,12165.0,3567.49,M123696495,0.0,0.0,0.0,0,0,0,1,0
162.0,PAYMENT,13119.27,C2041520041,339.0,0.0,M1411291767,0.0,0.0,0.0,0,0,0,1,0
38.0,CASH_IN,122775.41,C50056147,141165.86,263941.28,C268042777,0.0,0.0,0.0,1,0,0,0,0
138.0,PAYMENT,16274.27,C1794221138,37818.72,21544.45,M1314423581,0.0,0.0,0.0,0,0,0,1,0
402.0,PAYMENT,10215.76,C1839890893,0.0,0.0,M1154370267,0.0,0.0,0.0,0,0,0,1,0
286.0,PAYMENT,37081.81,C11855349,48930.83,11849.02,M556626629,0.0,0.0,0.0,0,0,0,1,0
274.0,CASH_OUT,131990.67,C2064352200,683.0,0.0,C1163655396,0.0,131990.67,0.0,0,1,0,0,0
11.0,PAYMENT,8310.24,C912000654,801073.04,792762.8,M1285659031,0.0,0.0,0.0,0,0,0,1,0
252.0,CASH_IN,529747.87,C885414135,45707.0,575454.87,C581631439,0.0,0.0,0.0,1,0,0,0,0
276.0,CASH_OUT,224834.41,C645134271,0.0,0.0,C379418608,1347482.7,1572317.1,0.0,0,1,0,0,0
35.0,CASH_OUT,323856.49,C545823155,596.0,0.0,C601169244,0.0,323856.49,0.0,0,1,0,0,0
329.0,PAYMENT,16228.68,C872976027,43251.53,27022.85,M2117055455,0.0,0.0,0.0,0,0,0,1,0
325.0,TRANSFER,743093.73,C777309220,257.0,0.0,C804176284,0.0,743093.73,0.0,0,0,0,0,1
163.0,PAYMENT,7240.87,C1188262103,0.0,0.0,M917198146,0.0,0.0,0.0,0,0,0,1,0
597.0,PAYMENT,8597.45,C1296245928,249263.0,240665.55,M1965803568,0.0,0.0,0.0,0,0,0,1,0
375.0,CASH_OUT,108871.14,C869631192,739.0,0.0,C2043862198,167147.05,276018.19,0.0,0,1,0,0,0
255.0,CASH_IN,572805.75,C1680880669,151892.0,724697.75,C1253513151,0.0,0.0,0.0,1,0,0,0,0
378.0,PAYMENT,4834.82,C1156805729,0.0,0.0,M962865631,0.0,0.0,0.0,0,0,0,1,0
249.0,PAYMENT,8011.78,C1601698736,166919.32,158907.54,M244183918,0.0,0.0,0.0,0,0,0,1,0
231.0,CASH_OUT,117736.31,C173167354,23233.0,0.0,C255638784,80172.36,197908.68,0.0,0,1,0,0,0
141.0,PAYMENT,21272.82,C1650025557,40175.0,18902.18,M1937983910,0.0,0.0,0.0,0,0,0,1,0
254.0,CASH_OUT,71932.02,C885119321,28418.0,0.0,C211310993,0.0,71932.02,0.0,0,1,0,0,0
334.0,CASH_IN,337955.46,C1661853999,8653106.58,8991062.05,C1172362087,713969.61,376014.14,0.0,1,0,0,0,0
261.0,CASH_OUT,168376.52,C1966729400,0.0,0.0,C418366055,608381.34,776757.87,0.0,0,1,0,0,0
377.0,CASH_OUT,241384.42,C2103009778,259664.0,18279.58,C864162132,0.0,241384.42,0.0,0,1,0,0,0
190.0,CASH_IN,151611.12,C1612369469,0.0,151611.12,C2101747056,1268141.08,1116529.96,0.0,1,0,0,0,0
207.0,CASH_OUT,185417.88,C204291426,0.0,0.0,C111490303,5311392.15,5496810.03,0.0,0,1,0,0,0
39.0,CASH_OUT,47871.1,C1581902378,0.0,0.0,C833179343,699202.71,747073.81,0.0,0,1,0,0,0
347.0,CASH_IN,303013.53,C1500341042,447879.0,750892.53,C588023772,226391.45,0.0,0.0,1,0,0,0,0
241.0,PAYMENT,4221.29,C20478686,2448.0,0.0,M1686756094,0.0,0.0,0.0,0,0,0,1,0
255.0,CASH_OUT,94327.67,C997561431,298.0,0.0,C1988436732,477326.43,571654.1,0.0,0,1,0,0,0
279.0,PAYMENT,9436.8,C509284599,15967.0,6530.2,M1662690395,0.0,0.0,0.0,0,0,0,1,0
212.0,CASH_OUT,60644.75,C792522461,11161.0,0.0,C167859327,0.0,60644.75,0.0,0,1,0,0,0
275.0,PAYMENT,1804.78,C1045586808,0.0,0.0,M305797033,0.0,0.0,0.0,0,0,0,1,0
164.0,TRANSFER,1029466.31,C1949224436,0.0,0.0,C720252194,6411387.44,7440853.75,0.0,0,0,0,0,1
18.0,CASH_IN,41483.98,C1926783802,2127124.32,2168608.3,C300039797,3239554.45,3198070.47,0.0,1,0,0,0,0
280.0,CASH_OUT,129956.86,C1035329224,103698.0,0.0,C1156784056,2184618.97,2314575.84,0.0,0,1,0,0,0
231.0,CASH_OUT,22361.14,C1129909989,0.0,0.0,C1800610153,937414.77,959775.92,0.0,0,1,0,0,0
548.0,TRANSFER,540445.65,C2111698284,91038.65,0.0,C1398398623,2901712.42,3442158.07,0.0,0,0,0,0,1
11.0,CASH_OUT,175631.28,C384170028,0.0,0.0,C849626741,1407127.31,1582758.59,0.0,0,1,0,0,0
4.0,PAYMENT,59.59,C1159606185,5620.0,5560.41,M1233049719,0.0,0.0,0.0,0,0,0,1,0
235.0,PAYMENT,3842.73,C845099035,0.0,0.0,M1327397721,0.0,0.0,0.0,0,0,0,1,0
203.0,CASH_OUT,155238.49,C899440055,0.0,0.0,C2130699331,4781658.63,4936897.12,0.0,0,1,0,0,0
182.0,CASH_OUT,88963.23,C1680672879,21870.0,0.0,C1361778212,0.0,88963.23,0.0,0,1,0,0,0
592.0,CASH_IN,62307.88,C823769630,9439.0,71746.88,C596925748,215944.63,153636.76,0.0,1,0,0,0,0
522.0,CASH_OUT,226425.8,C869648435,50386.0,0.0,C2090839304,6491819.0,6718244.8,0.0,0,1,0,0,0
20.0,TRANSFER,206656.92,C651374973,0.0,0.0,C1294963449,317515.79,524172.71,0.0,0,0,0,0,1
160.0,PAYMENT,13706.04,C963340059,0.0,0.0,M212260534,0.0,0.0,0.0,0,0,0,1,0
135.0,CASH_IN,251896.36,C935859283,768079.0,1019975.36,C1170118717,2559276.38,2307380.02,0.0,1,0,0,0,0
137.0,CASH_IN,186234.84,C1632353454,1599486.02,1785720.86,C344307102,741569.7,555334.86,0.0,1,0,0,0,0
212.0,PAYMENT,490.47,C1439432751,0.0,0.0,M928559253,0.0,0.0,0.0,0,0,0,1,0
229.0,CASH_OUT,170054.19,C98300549,0.0,0.0,C318929284,4005110.83,4175165.03,0.0,0,1,0,0,0
353.0,TRANSFER,7623.84,C1318727882,0.0,0.0,C527375828,1229609.9,1237233.74,0.0,0,0,0,0,1
274.0,PAYMENT,22927.44,C899732026,0.0,0.0,M1251158024,0.0,0.0,0.0,0,0,0,1,0
259.0,CASH_IN,173488.82,C1099933523,389938.76,563427.59,C1851391801,463604.6,290115.78,0.0,1,0,0,0,0
253.0,CASH_OUT,96922.47,C1055799709,0.0,0.0,C604756846,111883.69,208806.16,0.0,0,1,0,0,0
226.0,PAYMENT,4153.18,C602518104,40324.0,36170.82,M551445455,0.0,0.0,0.0,0,0,0,1,0
378.0,PAYMENT,7515.87,C484690786,5559.0,0.0,M2124045505,0.0,0.0,0.0,0,0,0,1,0
394.0,CASH_OUT,178808.48,C1359807053,0.0,0.0,C1711123186,760198.23,939006.72,0.0,0,1,0,0,0
306.0,CASH_OUT,56580.82,C248627815,11126.0,0.0,C1770890848,132753.0,189333.82,0.0,0,1,0,0,0
393.0,PAYMENT,10454.34,C650935069,0.0,0.0,M1014977139,0.0,0.0,0.0,0,0,0,1,0
43.0,CASH_OUT,232164.77,C1718701088,0.0,0.0,C387028492,553811.11,890784.77,0.0,0,1,0,0,0
38.0,PAYMENT,28857.76,C1873425572,13477.1,0.0,M1435636515,0.0,0.0,0.0,0,0,0,1,0
369.0,CASH_IN,5490.87,C144941432,4780828.69,4786319.56,C2083843546,242160.73,236669.86,0.0,1,0,0,0,0
162.0,PAYMENT,8496.39,C2146447082,0.0,0.0,M2028988860,0.0,0.0,0.0,0,0,0,1,0
258.0,PAYMENT,8697.58,C591594081,4030.0,0.0,M1301521419,0.0,0.0,0.0,0,0,0,1,0
378.0,CASH_OUT,21275.35,C572924616,106803.0,85527.65,C1999230352,20039.13,41314.48,0.0,0,1,0,0,0
132.0,PAYMENT,1694.52,C2089210851,0.0,0.0,M1835600700,0.0,0.0,0.0,0,0,0,1,0
369.0,PAYMENT,25411.34,C2002414803,71184.0,45772.66,M2084076470,0.0,0.0,0.0,0,0,0,1,0
259.0,PAYMENT,1779.79,C1830033055,54822.0,53042.21,M571493752,0.0,0.0,0.0,0,0,0,1,0
257.0,TRANSFER,53479.1,C760689598,0.0,0.0,C1237375433,115263.98,168743.08,0.0,0,0,0,0,1
355.0,PAYMENT,13194.62,C2115048706,0.0,0.0,M2019159810,0.0,0.0,0.0,0,0,0,1,0
307.0,PAYMENT,1425.63,C1228408199,129134.1,127708.47,M1245914809,0.0,0.0,0.0,0,0,0,1,0
188.0,TRANSFER,250775.9,C366070095,190137.2,0.0,C662697319,5386889.43,5637665.33,0.0,0,0,0,0,1
129.0,CASH_OUT,465617.46,C544448925,1055.0,0.0,C1209718509,1406753.8,1872371.26,0.0,0,1,0,0,0
394.0,CASH_IN,311196.65,C895018859,6564146.05,6875342.7,C144798110,2180962.37,1869765.72,0.0,1,0,0,0,0
39.0,PAYMENT,343.64,C464843573,9016.0,8672.36,M59708152,0.0,0.0,0.0,0,0,0,1,0
252.0,TRANSFER,148520.7,C1365750368,0.0,0.0,C1746640629,339429.01,487949.71,0.0,0,0,0,0,1
227.0,TRANSFER,683031.06,C622643155,0.0,0.0,C1680801610,8328125.65,9011156.72,0.0,0,0,0,0,1
275.0,PAYMENT,702.0,C1858632089,60035.7,59333.7,M696332730,0.0,0.0,0.0,0,0,0,1,0
10.0,PAYMENT,2119.9,C197713747,0.0,0.0,M2131429117,0.0,0.0,0.0,0,0,0,1,0
403.0,CASH_OUT,181406.24,C153086493,0.0,0.0,C1084094253,527847.25,709253.49,0.0,0,1,0,0,0
377.0,PAYMENT,1462.46,C1318539197,30918.0,29455.54,M429725092,0.0,0.0,0.0,0,0,0,1,0
379.0,PAYMENT,5530.31,C1778408557,0.0,0.0,M820122936,0.0,0.0,0.0,0,0,0,1,0
400.0,TRANSFER,463424.12,C2103814942,0.0,0.0,C739552699,755816.59,1219240.71,0.0,0,0,0,0,1
345.0,CASH_OUT,76391.84,C406274750,0.0,0.0,C1076002940,2129645.49,2206037.33,0.0,0,1,0,0,0
17.0,CASH_OUT,205450.55,C409272459,0.0,0.0,C586418681,788218.22,993668.77,0.0,0,1,0,0,0
10.0,CASH_IN,148926.31,C1232518016,128640.09,277566.39,C815311450,6956.4,0.0,0.0,1,0,0,0,0
357.0,PAYMENT,11274.11,C1114371309,20464.0,9189.89,M761330774,0.0,0.0,0.0,0,0,0,1,0
280.0,CASH_IN,193441.04,C1957946842,2254090.48,2447531.52,C885098474,655580.18,462139.14,0.0,1,0,0,0,0
309.0,PAYMENT,10945.53,C1853587326,761.0,0.0,M1709274297,0.0,0.0,0.0,0,0,0,1,0
133.0,CASH_OUT,161969.53,C1677728021,0.0,0.0,C1163519620,2274060.98,2436030.51,0.0,0,1,0,0,0
18.0,CASH_OUT,320977.06,C1153483993,0.0,0.0,C1794607688,6242725.38,6563702.44,0.0,0,1,0,0,0
298.0,CASH_OUT,89592.39,C249522246,25990.0,0.0,C906676902,625493.22,715085.61,0.0,0,1,0,0,0
256.0,PAYMENT,14245.15,C905485974,99439.0,85193.85,M240657213,0.0,0.0,0.0,0,0,0,1,0
41.0,CASH_IN,272691.65,C929879176,24796.0,297487.65,C75412403,3900248.8,3627557.14,0.0,1,0,0,0,0
279.0,PAYMENT,3810.93,C1878770323,27141.0,23330.07,M1824562909,0.0,0.0,0.0,0,0,0,1,0
188.0,PAYMENT,4561.48,C1776981515,280872.79,276311.31,M2031325072,0.0,0.0,0.0,0,0,0,1,0
321.0,CASH_OUT,577295.93,C645433109,51490.0,0.0,C926048353,547604.45,1124900.37,0.0,0,1,0,0,0
185.0,CASH_IN,165913.93,C1665669549,5543781.78,5709695.71,C505482238,1514944.25,1349030.32,0.0,1,0,0,0,0
329.0,CASH_IN,14561.01,C296377555,106661.0,121222.01,C74529178,0.0,0.0,0.0,1,0,0,0,0
571.0,PAYMENT,4719.33,C1677932844,104829.57,100110.24,M1635900590,0.0,0.0,0.0,0,0,0,1,0
238.0,PAYMENT,8957.77,C1707053734,21349.0,12391.23,M1747135281,0.0,0.0,0.0,0,0,0,1,0
207.0,CASH_OUT,370976.03,C96177918,0.0,0.0,C1979341648,969472.93,1340448.96,0.0,0,1,0,0,0
278.0,CASH_IN,187008.78,C1097362308,6630626.24,6817635.02,C285059129,2766331.39,2579322.6,0.0,1,0,0,0,0
20.0,PAYMENT,75.73,C2022139496,106633.0,106557.27,M336277672,0.0,0.0,0.0,0,0,0,1,0
39.0,CASH_IN,359046.44,C1385611651,538002.0,897048.44,C1391647821,2570360.65,2211314.21,0.0,1,0,0,0,0
130.0,PAYMENT,22329.94,C183239572,0.0,0.0,M1895004452,0.0,0.0,0.0,0,0,0,1,0
274.0,CASH_OUT,38455.41,C86408128,10482.0,0.0,C794055267,4737918.14,4776373.55,0.0,0,1,0,0,0
214.0,CASH_OUT,372065.84,C1488968643,26784.4,0.0,C1841110791,1442529.08,1814594.91,0.0,0,1,0,0,0
398.0,CASH_OUT,471614.0,C250406156,317514.12,0.0,C1754327547,3105714.13,3577328.13,0.0,0,1,0,0,0
238.0,CASH_OUT,447528.75,C49065420,0.0,0.0,C1325975236,604017.67,1051546.42,0.0,0,1,0,0,0
253.0,CASH_OUT,115818.43,C371694380,49701.0,0.0,C1183965190,150599.38,266417.81,0.0,0,1,0,0,0
253.0,PAYMENT,33530.37,C1016802796,108607.0,75076.63,M530896913,0.0,0.0,0.0,0,0,0,1,0
260.0,CASH_IN,24704.36,C1829426163,1739814.64,1764519.0,C1814570764,32913.14,8208.79,0.0,1,0,0,0,0
134.0,CASH_OUT,405318.46,C925733600,0.0,0.0,C2121072585,3527114.49,5793549.7,0.0,0,1,0,0,0
285.0,PAYMENT,9495.38,C608983926,0.0,0.0,M587942434,0.0,0.0,0.0,0,0,0,1,0
250.0,CASH_IN,10720.55,C873503977,161980.0,172700.55,C1220418577,6877164.36,6866443.81,0.0,1,0,0,0,0
186.0,CASH_OUT,98874.88,C697943326,184.0,0.0,C1713610488,314018.22,412893.1,0.0,0,1,0,0,0
186.0,PAYMENT,1656.72,C383508349,0.0,0.0,M2027546325,0.0,0.0,0.0,0,0,0,1,0
11.0,CASH_OUT,15751.92,C1826670456,5967.0,0.0,C244660498,1806116.11,1821868.03,0.0,0,1,0,0,0
395.0,CASH_IN,27276.62,C1939333762,48977.0,76253.62,C979872763,15140.35,0.0,0.0,1,0,0,0,0
156.0,CASH_OUT,89068.09,C75906668,68128.0,0.0,C2138160679,109193.86,198261.96,0.0,0,1,0,0,0
380.0,CASH_OUT,29799.74,C8102768,0.0,0.0,C696431427,89997.54,119797.28,0.0,0,1,0,0,0
17.0,CASH_OUT,340961.46,C1954036629,0.0,0.0,C1739320084,701371.84,2571607.95,0.0,0,1,0,0,0
230.0,CASH_OUT,246120.76,C650431157,145362.0,0.0,C124916790,209322.65,455443.42,0.0,0,1,0,0,0
159.0,CASH_IN,380901.04,C182228193,1634135.92,2015036.96,C210819826,638310.56,257409.52,0.0,1,0,0,0,0
130.0,PAYMENT,11363.07,C2057089923,171.0,0.0,M676314168,0.0,0.0,0.0,0,0,0,1,0
372.0,PAYMENT,12193.99,C1282802375,3576.0,0.0,M1234780578,0.0,0.0,0.0,0,0,0,1,0
205.0,PAYMENT,329.2,C337134489,322119.92,321790.71,M1885837357,0.0,0.0,0.0,0,0,0,1,0
203.0,CASH_OUT,120393.31,C1814896599,0.0,0.0,C1353684774,1026000.58,1146393.89,0.0,0,1,0,0,0
355.0,CASH_OUT,139872.81,C1755059017,60749.0,0.0,C1017700883,5007749.44,5147622.25,0.0,0,1,0,0,0
130.0,CASH_IN,353533.64,C171842075,105144.0,458677.64,C983451732,24895.96,0.0,0.0,1,0,0,0,0
396.0,CASH_IN,335702.33,C1569395467,2096281.92,2431984.25,C993211161,613159.84,277457.51,0.0,1,0,0,0,0
206.0,CASH_IN,37655.26,C1173482694,607748.11,645403.38,C1005983919,869792.62,832137.36,0.0,1,0,0,0,0
177.0,CASH_IN,289603.23,C1592910031,14295.0,303898.23,C710074022,3078325.01,2788721.78,0.0,1,0,0,0,0
260.0,CASH_OUT,57455.43,C630625565,40184.0,0.0,C1739732964,608519.29,665974.72,0.0,0,1,0,0,0
298.0,PAYMENT,6900.09,C1418166783,342759.8,335859.71,M528942420,0.0,0.0,0.0,0,0,0,1,0
353.0,TRANSFER,1129536.85,C1093405429,153419.54,0.0,C2121885070,1351479.52,2481016.37,0.0,0,0,0,0,1
372.0,TRANSFER,1042938.89,C76070049,0.0,0.0,C2045914112,4733096.47,5776035.36,0.0,0,0,0,0,1
165.0,PAYMENT,16795.85,C1456423174,30921.0,14125.15,M436645724,0.0,0.0,0.0,0,0,0,1,0
350.0,CASH_OUT,163532.95,C1963453113,0.0,0.0,C106728603,542941.48,706474.43,0.0,0,1,0,0,0
381.0,CASH_OUT,193929.14,C943383097,484072.42,290143.28,C1851618879,2278322.91,2472252.05,0.0,0,1,0,0,0
212.0,CASH_OUT,328204.79,C229452003,30297.0,0.0,C1897202785,0.0,328204.79,0.0,0,1,0,0,0
42.0,CASH_IN,36069.72,C1993373614,15205.0,51274.72,C1725294837,80671.02,44601.3,0.0,1,0,0,0,0
234.0,CASH_OUT,257573.86,C1730564123,0.0,0.0,C1213847686,4374673.52,4632247.38,0.0,0,1,0,0,0
278.0,CASH_IN,243029.26,C1764285362,1370044.26,1613073.52,C2097629604,2654878.9,2411849.65,0.0,1,0,0,0,0
209.0,CASH_IN,74579.54,C1671298309,2765132.07,2839711.6,C684087458,280923.36,206343.83,0.0,1,0,0,0,0
406.0,CASH_OUT,178306.51,C892003279,0.0,0.0,C1257663040,739756.39,918062.9,0.0,0,1,0,0,0
236.0,PAYMENT,18654.82,C478323295,26660.0,8005.18,M179670950,0.0,0.0,0.0,0,0,0,1,0
251.0,PAYMENT,23254.78,C423083175,0.0,0.0,M653449982,0.0,0.0,0.0,0,0,0,1,0
212.0,PAYMENT,23.65,C1671261027,550.0,526.35,M1147222206,0.0,0.0,0.0,0,0,0,1,0
255.0,CASH_IN,304750.41,C1487189263,302510.0,607260.41,C1421926450,183152.03,0.0,0.0,1,0,0,0,0
283.0,CASH_OUT,126480.24,C1676543585,0.0,0.0,C7217695,5345569.15,5472049.38,0.0,0,1,0,0,0
330.0,CASH_OUT,107651.59,C1519786869,1013.0,0.0,C1433472283,50956.59,158608.18,0.0,0,1,0,0,0
209.0,CASH_OUT,74553.98,C1629794233,100452.0,25898.02,C416811634,177640.3,252194.28,0.0,0,1,0,0,0
263.0,CASH_IN,285140.2,C1535551059,3709386.86,3994527.05,C1432866884,3592400.1,3307259.91,0.0,1,0,0,0,0
612.0,CASH_OUT,43003.03,C695114720,19931.0,0.0,C1180609126,1149869.41,1192872.44,0.0,0,1,0,0,0
681.0,PAYMENT,1185.12,C1577823123,30010.0,28824.88,M1112403916,0.0,0.0,0.0,0,0,0,1,0
307.0,TRANSFER,302523.28,C441849468,0.0,0.0,C519295919,1025472.67,1327995.95,0.0,0,0,0,0,1
17.0,CASH_IN,173708.35,C756509695,3640455.67,3814164.02,C139021033,1117808.7,944100.35,0.0,1,0,0,0,0
46.0,CASH_OUT,333735.56,C1775562511,74740.77,0.0,C1590612231,1272752.22,1606487.78,0.0,0,1,0,0,0
378.0,CASH_IN,312089.82,C972692005,16774.0,328863.82,C1457113543,637114.76,325024.94,0.0,1,0,0,0,0
154.0,CASH_OUT,29777.09,C2050305888,52112.0,22334.91,C564164425,763897.93,793675.03,0.0,0,1,0,0,0
431.0,CASH_OUT,105789.08,C908386891,0.0,0.0,C99858602,10841260.5,10947049.57,0.0,0,1,0,0,0
280.0,CASH_OUT,166225.59,C1522431578,0.0,0.0,C1296049813,735509.44,901735.03,0.0,0,1,0,0,0
301.0,CASH_OUT,150089.75,C1695538839,39581.29,0.0,C1513343234,2485839.88,2635929.63,0.0,0,1,0,0,0
278.0,PAYMENT,14095.14,C194070005,0.0,0.0,M1674811487,0.0,0.0,0.0,0,0,0,1,0
330.0,PAYMENT,6697.85,C1624269155,275142.46,268444.61,M228194638,0.0,0.0,0.0,0,0,0,1,0
178.0,CASH_OUT,294482.62,C1518617709,12337.0,0.0,C784934265,0.0,73365.21,0.0,0,1,0,0,0
300.0,CASH_IN,135322.07,C1412763200,255105.0,390427.07,C626653651,84060.11,0.0,0.0,1,0,0,0,0
204.0,PAYMENT,14329.35,C2005604581,61336.0,47006.65,M1022162101,0.0,0.0,0.0,0,0,0,1,0
133.0,PAYMENT,8853.27,C605985701,88874.35,80021.09,M28541788,0.0,0.0,0.0,0,0,0,1,0
251.0,PAYMENT,3361.42,C588636341,169662.8,166301.37,M465684984,0.0,0.0,0.0,0,0,0,1,0
236.0,TRANSFER,559144.86,C1521777868,0.0,0.0,C700873181,1042909.49,1602054.35,0.0,0,0,0,0,1
8.0,CASH_IN,183075.59,C1626309918,7591950.76,7775026.35,C807247901,2263444.45,2080368.86,0.0,1,0,0,0,0
8.0,CASH_IN,171241.31,C1882969756,31228.0,202469.31,C695653925,0.0,61778.84,0.0,1,0,0,0,0
38.0,PAYMENT,7908.91,C246103822,558470.0,550561.09,M1802955232,0.0,0.0,0.0,0,0,0,1,0
372.0,CASH_IN,73719.84,C508085382,24238.0,97957.84,C1723274599,147440.63,73720.79,0.0,1,0,0,0,0
160.0,TRANSFER,391642.61,C1784408340,203605.0,0.0,C604947827,705238.51,1096881.11,0.0,0,0,0,0,1
374.0,CASH_IN,237293.57,C1343492130,1810673.3,2047966.86,C1770609371,6123260.21,5885966.65,0.0,1,0,0,0,0
380.0,PAYMENT,2201.23,C76047664,61186.5,58985.26,M1663129918,0.0,0.0,0.0,0,0,0,1,0
400.0,CASH_OUT,323731.88,C1360659010,99653.0,0.0,C2104600811,141144.79,464876.67,0.0,0,1,0,0,0
204.0,PAYMENT,8107.83,C1870761754,27592.0,19484.17,M2069897888,0.0,0.0,0.0,0,0,0,1,0
35.0,CASH_IN,251886.37,C1810405453,865192.0,1117078.37,C19341580,573351.6,321465.23,0.0,1,0,0,0,0
16.0,CASH_OUT,61444.05,C427279651,0.0,0.0,C243591785,1339534.06,1557786.21,0.0,0,1,0,0,0
13.0,CASH_OUT,271580.87,C1200601296,303003.0,31422.13,C798696622,2351821.43,2802437.75,0.0,0,1,0,0,0
355.0,PAYMENT,4329.73,C1733556160,0.0,0.0,M1168367394,0.0,0.0,0.0,0,0,0,1,0
356.0,CASH_OUT,118539.53,C430034269,0.0,0.0,C1613200920,680343.13,798882.67,0.0,0,1,0,0,0
45.0,CASH_IN,6761.82,C510802687,1276452.36,1283214.19,C939423951,59494.93,52733.11,0.0,1,0,0,0,0
401.0,PAYMENT,16462.25,C1419438351,69415.78,52953.53,M756573582,0.0,0.0,0.0,0,0,0,1,0
396.0,CASH_OUT,38762.61,C1809997786,11771.0,0.0,C1733430643,456734.59,495497.2,0.0,0,1,0,0,0
405.0,CASH_OUT,328960.92,C1558690410,0.0,0.0,C1070356935,810697.19,1139658.11,0.0,0,1,0,0,0
234.0,PAYMENT,3727.43,C539278141,0.0,0.0,M2060758079,0.0,0.0,0.0,0,0,0,1,0
326.0,CASH_OUT,185562.66,C107531193,0.0,0.0,C1901074581,279759.63,465322.28,0.0,0,1,0,0,0
371.0,CASH_OUT,43388.73,C389272981,80675.0,37286.27,C760080493,0.0,43388.73,0.0,0,1,0,0,0
380.0,CASH_OUT,95225.27,C1060485047,10676.0,0.0,C1686313335,733608.56,828833.84,0.0,0,1,0,0,0
185.0,PAYMENT,17823.05,C1443113867,18129.0,305.95,M855427149,0.0,0.0,0.0,0,0,0,1,0
331.0,PAYMENT,16006.27,C1136102154,0.0,0.0,M881646502,0.0,0.0,0.0,0,0,0,1,0
283.0,CASH_IN,10712.21,C692378266,4967943.64,4978655.85,C195245420,21143.12,10430.9,0.0,1,0,0,0,0
138.0,CASH_OUT,197024.63,C411540470,68486.0,0.0,C346145022,3422141.92,3619166.55,0.0,0,1,0,0,0
379.0,CASH_OUT,78873.75,C1628330472,0.0,0.0,C587440538,428708.24,507581.99,0.0,0,1,0,0,0
